InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536637,22727,ALARM CLOCK BAKELIKE RED,41,2024-03-02 23:24,£21.98,12469.0,United Kingdom
537281,22386,JUMBO BAG PINK POLKADOT,23,2024-05-07 19:28,1.98,14485.0,United Kingdom
536397,21931,JUMBO STORAGE BAG SUKI,17,2024-12-06 02:39,11.15,15677.0,United Kingdom
536614,84991,60 TEATIME FAIRY CAKE CASES,38,2024-10-16 02:23,16.84,16173.0,United Kingdom
537022,22197,POPCORN HOLDER,18,2024-05-13 17:08,21.11,13384.0,United Kingdom
539001,22960,JAM MAKING SET WITH JARS,23,2024-08-15 08:47,16.13,16548.0,United Kingdom
536413,21485,RETROSPOT HEART HOT WATER BOTTLE,11,01/22/24 04:18,12.67,14414.0,United Kingdom
537994,21485,RETROSPOT HEART HOT WATER BOTTLE,40,2024-04-25 22:51,11.93,15710.0,United Kingdom
538343,21931,JUMBO STORAGE BAG SUKI,18,2024-08-27 18:43,13.65,15980.0,United Kingdom
537557,22960,JAM MAKING SET WITH JARS,9,2024-10-04 23:42,13.83,14448.0,United Kingdom
538411,21730,GLASS STAR FROSTED T-LIGHT HOLDER,40,06/27/24 23:59,13.24,17939.0,United Kingdom
538739,22197,POPCORN HOLDER,8,02/03/24 22:01,12.29,17104.0,United Kingdom
536624,71053,WHITE METAL LANTERN,47,2024-02-23 04:12,£24.75,14596.0,United Kingdom
537557,22138,BAKING SET 9 PIECE RETROSPOT,38,2024-10-04 23:42,4.54,14448.0,United Kingdom
538134,22900,SET 2 TEA TOWELS I LOVE LONDON,16,2024-07-06 01:08,£3.09,15696.0,United Kingdom
537347,22900,SET 2 TEA TOWELS I LOVE LONDON,11,2024-10-14 04:10,7.98,14068.0,United Kingdom
537021,22086,PAPER CHAIN KIT 50'S CHRISTMAS,25,2024-08-19 15:18,24.8,18101.0,United Kingdom
537679,84991,60 TEATIME FAIRY CAKE CASES,47,2024-11-01 13:12,1.71,16969.0,Belgium
537103,22138,BAKING SET 9 PIECE RETROSPOT,39,2024-07-19 19:32,22.73,15475.0,United Kingdom
537893,22727,ALARM CLOCK BAKELIKE RED,12,2024-10-21 13:35,11.84,18133.0,United Kingdom
538448,22632,HAND WARMER UNION JACK,12,2024-03-20 02:43,24.0,18002.0,United Kingdom
538030,21931,JUMBO STORAGE BAG SUKI,22,2024-09-15 19:56,18.42,17270.0,United Kingdom
538693,71053,WHITE METAL LANTERN,1,2024-12-06 23:36,£12.01,14324.0,United Kingdom
537521,22745,POPPY'S PLAYHOUSE BEDROOM,46,2024-10-22 06:27,7.08,15946.0,United Kingdom
537845,22632,HAND WARMER UNION JACK,48,02/08/24 09:18,9.36,13751.0,United Kingdom
537524,21731,RED TOADSTOOL LED NIGHT LIGHT,46,2024-01-16 16:07,3.06,13322.0,United Kingdom
538456,22138,BAKING SET 9 PIECE RETROSPOT,38,06/18/24 09:24,7.72,14069.0,United Kingdom
537021,21730,GLASS STAR FROSTED T-LIGHT HOLDER,26,2024-08-19 15:18,2.41,18101.0,United Kingdom
536668,22138,BAKING SET 9 PIECE RETROSPOT,32,2024-12-14 02:21,23.17,16210.0,United Kingdom
538716,84991,60 TEATIME FAIRY CAKE CASES,31,2024-02-19 00:59,7.25,16264.0,United Kingdom
536447,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2024-06-03 15:43,13.64,15249.0,United Kingdom
536813,22960,JAM MAKING SET WITH JARS,9,2024-08-24 05:29,7.56,12921.0,United Kingdom
537238,22960,JAM MAKING SET WITH JARS,32,2024-03-31 01:02,1.24,16774.0,United Kingdom
537947,22632,HAND WARMER UNION JACK,14,2024-09-10 01:23,£19.44,18158.0,United Kingdom
537076,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-06-22 00:46,18.83,14686.0,United Kingdom
537816,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2024-03-11 01:29,14.82,12510.0,United Kingdom
538605,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,2024-05-23 06:47,8.72,18017.0,United Kingdom
537649,84879,ASSORTED COLOUR BIRD ORNAMENT,35,2024-10-18 19:27,24.5,13097.0,United Kingdom
538886,22728,ALARM CLOCK BAKELIKE PINK,14,2024-12-30 00:26,6.23,14408.0,United Kingdom
537425,84991,60 TEATIME FAIRY CAKE CASES,38,12/28/24 23:43,18.41,15635.0,United Kingdom
538547,21931,JUMBO STORAGE BAG SUKI,4,2024-01-06 18:25,11.95,17931.0,EIRE
537482,22960,JAM MAKING SET WITH JARS,5,2024-11-04 01:21,7.72,17598.0,Norway
538441,21731,RED TOADSTOOL LED NIGHT LIGHT,37,2024-05-25 01:36,21.44,15157.0,United Kingdom
538820,22197,POPCORN HOLDER,42,12/30/24 11:21,9.0,18247.0,United Kingdom
537544,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2024-01-13 03:45,£17.31,,United Kingdom
538629,84991,60 TEATIME FAIRY CAKE CASES,22,2024-09-06 07:59,11.0,17938.0,United Kingdom
538800,22197,POPCORN HOLDER,13,11/26/24 10:34,3.29,13788.0,United Kingdom
538606,22727,ALARM CLOCK BAKELIKE RED,3,2024-04-11 11:00,20.59,16342.0,United Kingdom
536918,22728,ALARM CLOCK BAKELIKE PINK,13,2024-06-03 17:36,3.83,14609.0,United Kingdom
537742,21485,RETROSPOT HEART HOT WATER BOTTLE,17,2024-08-07 05:00,6.44,14987.0,United Kingdom
538595,21931,JUMBO STORAGE BAG SUKI,3,2024-02-19 02:12,14.27,18040.0,United Kingdom
537364,22960,JAM MAKING SET WITH JARS,9,2024-10-16 19:40,5.86,15818.0,United Kingdom
538553,22745,POPPY'S PLAYHOUSE BEDROOM,41,03/15/24 07:32,15.36,12796.0,United Kingdom
536853,22728,ALARM CLOCK BAKELIKE PINK,36,2024-09-03 13:46,£16.13,15678.0,United Kingdom
538614,22632,HAND WARMER UNION JACK,32,2024-09-15 17:36,3.57,16625.0,United Kingdom
538693,71053,WHITE METAL LANTERN,30,2024-12-06 23:36,17.13,14324.0,Belgium
536845,22197,POPCORN HOLDER,30,2024-04-12 15:37,10.64,15588.0,Germany
537825,84991,60 TEATIME FAIRY CAKE CASES,46,2024-10-22 22:43,16.53,13235.0,United Kingdom
536531,21931,JUMBO STORAGE BAG SUKI,30,2024-07-16 14:43,12.53,13483.0,United Kingdom
538231,22138,BAKING SET 9 PIECE RETROSPOT,33,2024-04-22 15:16,10.71,12372.0,United Kingdom
536662,22138,BAKING SET 9 PIECE RETROSPOT,7,2024-04-11 06:19,£1.73,14825.0,United Kingdom
538043,21485,RETROSPOT HEART HOT WATER BOTTLE,28,2024-06-15 16:22,4.03,14543.0,United Kingdom
538328,22745,POPPY'S PLAYHOUSE BEDROOM,39,2024-02-23 20:08,£6.01,13428.0,United Kingdom
538879,84991,60 TEATIME FAIRY CAKE CASES,18,2024-01-28 07:39,15.61,13765.0,United Kingdom
537531,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2024-06-15 08:14,12.06,12759.0,United Kingdom
536412,22386,JUMBO BAG PINK POLKADOT,43,2024-09-07 15:58,12.96,18229.0,France
536420,22960,JAM MAKING SET WITH JARS,1,2024-02-29 20:46,12.24,,United Kingdom
537384,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-01-18 08:46,£7.21,16090.0,Norway
538412,22632,HAND WARMER UNION JACK,26,2024-11-19 03:25,14.61,15195.0,United Kingdom
537930,22960,JAM MAKING SET WITH JARS,35,2024-06-14 20:58,22.91,18078.0,United Kingdom
537635,22469,HEART OF WICKER SMALL,10,2024-03-03 21:06,11.31,15783.0,United Kingdom
537130,71053,WHITE METAL LANTERN,20,2024-08-25 11:39,23.05,14147.0,United Kingdom
536847,84991,60 TEATIME FAIRY CAKE CASES,17,2024-11-04 02:50,0.94,14400.0,United Kingdom
537007,22086,PAPER CHAIN KIT 50'S CHRISTMAS,47,2024-11-07 12:49,5.93,15727.0,United Kingdom
536706,22632,HAND WARMER UNION JACK,10,2024-10-27 20:06,22.95,12504.0,France
538798,84991,60 TEATIME FAIRY CAKE CASES,34,2024-06-16 02:45,£0.64,14036.0,United Kingdom
537160,84406B,CREAM CUPID HEARTS COAT HANGER,26,2024-04-26 05:36,15.61,16563.0,United Kingdom
537824,22138,BAKING SET 9 PIECE RETROSPOT,17,2024-03-30 14:16,2.63,13729.0,United Kingdom
538116,22745,POPPY'S PLAYHOUSE BEDROOM,13,2024-10-02 02:35,£17.19,12692.0,United Kingdom
538133,22086,PAPER CHAIN KIT 50'S CHRISTMAS,11,2024-04-06 12:39,£23.79,15159.0,United Kingdom
538905,22728,ALARM CLOCK BAKELIKE PINK,6,2024-12-24 18:20,1.07,12881.0,United Kingdom
538750,22728,ALARM CLOCK BAKELIKE PINK,12,2024-09-27 23:21,£18.37,17812.0,United Kingdom
537468,21731,RED TOADSTOOL LED NIGHT LIGHT,16,2024-12-20 05:59,18.04,17580.0,United Kingdom
537932,21931,JUMBO STORAGE BAG SUKI,19,2024-02-10 22:34,20.59,17295.0,United Kingdom
538358,71053,WHITE METAL LANTERN,19,2024-01-13 18:44,17.34,15986.0,United Kingdom
537956,22960,JAM MAKING SET WITH JARS,18,2024-04-22 15:42,£19.67,12741.0,United Kingdom
537223,22138,BAKING SET 9 PIECE RETROSPOT,3,2024-02-10 00:03,£11.23,12354.0,Netherlands
537401,22960,JAM MAKING SET WITH JARS,7,2024-05-08 23:06,2.07,13694.0,United Kingdom
537076,84991,60 TEATIME FAIRY CAKE CASES,33,2024-06-22 00:46,16.02,14686.0,United Kingdom
537475,84991,60 TEATIME FAIRY CAKE CASES,34,05/29/24 08:28,20.77,17281.0,Norway
537485,84879,ASSORTED COLOUR BIRD ORNAMENT,20,2024-04-10 16:40,£19.99,16045.0,United Kingdom
538419,21931,JUMBO STORAGE BAG SUKI,23,2024-04-25 03:48,17.86,17601.0,United Kingdom
537373,71053,WHITE METAL LANTERN,18,2024-10-23 14:06,9.05,16040.0,United Kingdom
537956,22632,HAND WARMER UNION JACK,40,2024-04-22 15:42,3.07,12741.0,United Kingdom
538044,84879,ASSORTED COLOUR BIRD ORNAMENT,45,2024-12-01 05:28,£1.9,14894.0,United Kingdom
538106,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,2024-11-11 06:03,14.54,15916.0,United Kingdom
537591,85123A,WHITE HANGING HEART T-LIGHT HOLDER,40,2024-05-05 21:30,24.93,16993.0,France
537621,84991,60 TEATIME FAIRY CAKE CASES,32,2024-05-06 23:45,18.8,18082.0,United Kingdom
536601,21931,JUMBO STORAGE BAG SUKI,31,2024-04-22 05:59,7.69,16492.0,United Kingdom
536462,22138,BAKING SET 9 PIECE RETROSPOT,15,2024-10-11 19:43,7.67,15038.0,United Kingdom
538883,22632,HAND WARMER UNION JACK,25,12/19/24 22:20,16.48,14896.0,United Kingdom
537032,22727,ALARM CLOCK BAKELIKE RED,32,2024-09-13 21:32,£14.14,17771.0,United Kingdom
537353,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-05-11 22:47,£14.6,12935.0,United Kingdom
537056,22469,HEART OF WICKER SMALL,39,2024-12-21 20:02,0.9,16046.0,Belgium
537770,21931,JUMBO STORAGE BAG SUKI,33,2024-09-15 23:52,13.53,17917.0,United Kingdom
538097,22728,ALARM CLOCK BAKELIKE PINK,45,2024-09-26 15:11,12.79,16508.0,United Kingdom
537532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,45,2024-02-12 07:41,10.84,15614.0,Norway
536982,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2024-04-09 08:44,24.33,12621.0,United Kingdom
536539,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2024-04-08 08:18,22.28,18194.0,United Kingdom
537086,71053,WHITE METAL LANTERN,48,2024-08-03 20:18,21.57,13530.0,United Kingdom
538575,84879,ASSORTED COLOUR BIRD ORNAMENT,41,2024-12-29 14:23,16.13,15058.0,United Kingdom
538749,21931,JUMBO STORAGE BAG SUKI,30,2024-08-09 00:57,12.43,17980.0,United Kingdom
538799,22632,HAND WARMER UNION JACK,29,2024-09-14 12:18,11.21,12400.0,United Kingdom
537880,71053,WHITE METAL LANTERN,33,2024-08-26 05:00,19.93,16808.0,United Kingdom
538136,21931,JUMBO STORAGE BAG SUKI,3,2024-06-22 17:45,£0.8,18224.0,United Kingdom
536532,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2024-10-31 21:36,16.35,18196.0,United Kingdom
538720,22960,JAM MAKING SET WITH JARS,39,2024-01-23 15:26,8.42,15356.0,United Kingdom
537036,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2024-03-31 12:26,7.31,16236.0,United Kingdom
536381,22900,SET 2 TEA TOWELS I LOVE LONDON,8,2024-09-06 05:41,5.93,17006.0,United Kingdom
538293,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2024-10-13 05:16,21.17,13138.0,Netherlands
537237,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2024-06-30 13:54,9.75,15362.0,United Kingdom
538488,22727,ALARM CLOCK BAKELIKE RED,42,01/25/24 09:33,6.59,18063.0,Norway
536821,21931,JUMBO STORAGE BAG SUKI,36,2024-11-08 11:04,19.57,16597.0,United Kingdom
538902,71053,WHITE METAL LANTERN,2,2024-07-29 08:59,7.1,16744.0,France
536448,22138,BAKING SET 9 PIECE RETROSPOT,10,2024-04-06 19:15,19.95,,United Kingdom
536769,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2024-03-02 06:10,24.41,17820.0,United Kingdom
537867,22727,ALARM CLOCK BAKELIKE RED,34,2024-02-16 19:18,15.34,16735.0,United Kingdom
537487,22727,ALARM CLOCK BAKELIKE RED,46,2024-10-11 18:34,23.31,15719.0,United Kingdom
538108,22900,SET 2 TEA TOWELS I LOVE LONDON,36,2024-01-20 14:13,6.67,13794.0,United Kingdom
536582,22086,PAPER CHAIN KIT 50'S CHRISTMAS,20,2024-04-03 02:29,6.06,16425.0,United Kingdom
537641,84406B,CREAM CUPID HEARTS COAT HANGER,31,2024-09-07 06:20,£24.54,17218.0,United Kingdom
536847,85123A,WHITE HANGING HEART T-LIGHT HOLDER,42,2024-11-04 02:50,19.06,14400.0,United Kingdom
538501,84406B,CREAM CUPID HEARTS COAT HANGER,38,2024-10-24 07:14,11.84,16127.0,United Kingdom
536637,21485,RETROSPOT HEART HOT WATER BOTTLE,16,2024-03-02 23:24,15.66,12469.0,United Kingdom
537085,21485,RETROSPOT HEART HOT WATER BOTTLE,22,2024-12-20 07:00,11.06,14910.0,United Kingdom
538858,22086,PAPER CHAIN KIT 50'S CHRISTMAS,24,2024-08-29 18:05,14.74,13573.0,United Kingdom
538353,22960,JAM MAKING SET WITH JARS,23,2024-05-10 15:41,11.14,17971.0,Netherlands
537282,22745,POPPY'S PLAYHOUSE BEDROOM,42,2024-12-21 06:11,1.24,13961.0,United Kingdom
538548,22197,POPCORN HOLDER,29,2024-07-18 13:30,22.36,13766.0,United Kingdom
537889,84991,60 TEATIME FAIRY CAKE CASES,47,2024-12-17 21:28,13.97,16505.0,United Kingdom
536422,22197,POPCORN HOLDER,47,2024-04-18 22:17,£5.49,16949.0,United Kingdom
538079,22960,JAM MAKING SET WITH JARS,17,2024-03-12 23:52,2.08,15433.0,United Kingdom
536719,21485,RETROSPOT HEART HOT WATER BOTTLE,13,2024-01-08 17:09,9.01,15776.0,United Kingdom
537187,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2024-08-05 09:10,10.74,16304.0,Norway
537574,22138,BAKING SET 9 PIECE RETROSPOT,2,2024-12-23 08:49,24.67,17341.0,United Kingdom
537048,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2024-12-06 06:54,16.67,16366.0,United Kingdom
537306,22386,JUMBO BAG PINK POLKADOT,21,2024-09-01 08:34,12.3,17581.0,United Kingdom
C536379,71053,WHITE METAL LANTERN,-27,2024-03-03 15:36,24.71,16317.0,United Kingdom
538606,84991,60 TEATIME FAIRY CAKE CASES,40,2024-04-11 11:00,24.72,,United Kingdom
538390,84406B,CREAM CUPID HEARTS COAT HANGER,29,2024-03-30 09:51,11.19,17527.0,United Kingdom
537351,22469,HEART OF WICKER SMALL,6,2024-01-21 06:11,23.43,14727.0,United Kingdom
537293,21485,RETROSPOT HEART HOT WATER BOTTLE,22,11/30/24 23:11,2.47,14348.0,United Kingdom
538005,22138,BAKING SET 9 PIECE RETROSPOT,12,2024-06-11 14:07,13.92,14938.0,United Kingdom
536772,22138,BAKING SET 9 PIECE RETROSPOT,32,04/19/24 08:59,19.17,17186.0,United Kingdom
538085,22728,ALARM CLOCK BAKELIKE PINK,33,2024-01-20 16:08,10.45,17679.0,United Kingdom
538773,71053,WHITE METAL LANTERN,33,2024-08-31 13:45,8.47,16566.0,United Kingdom
537265,22727,ALARM CLOCK BAKELIKE RED,48,2024-04-17 16:18,16.48,14253.0,United Kingdom
536865,22727,ALARM CLOCK BAKELIKE RED,10,2024-07-13 17:54,10.1,13021.0,United Kingdom
538302,84879,ASSORTED COLOUR BIRD ORNAMENT,38,2024-05-01 23:29,13.37,14743.0,United Kingdom
538981,22727,ALARM CLOCK BAKELIKE RED,19,08/01/24 02:02,7.02,14155.0,United Kingdom
537720,22745,POPPY'S PLAYHOUSE BEDROOM,44,2024-09-21 01:19,22.68,17182.0,United Kingdom
536882,22900,SET 2 TEA TOWELS I LOVE LONDON,11,2024-06-07 18:25,2.2,17427.0,Norway
537698,21485,RETROSPOT HEART HOT WATER BOTTLE,21,2024-08-23 04:15,2.26,16645.0,United Kingdom
537605,22138,BAKING SET 9 PIECE RETROSPOT,14,2024-05-17 20:46,20.69,17549.0,United Kingdom
538305,22632,HAND WARMER UNION JACK,31,2024-06-12 20:23,14.36,13371.0,United Kingdom
538017,84406B,CREAM CUPID HEARTS COAT HANGER,44,2024-07-24 01:09,5.75,16113.0,United Kingdom
536774,22469,HEART OF WICKER SMALL,29,06/06/24 09:46,20.59,,United Kingdom
536546,71053,WHITE METAL LANTERN,15,2024-05-01 00:37,3.13,14856.0,United Kingdom
538028,71053,WHITE METAL LANTERN,29,2024-04-22 07:53,10.23,14534.0,United Kingdom
538865,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-04-08 04:34,17.54,14916.0,United Kingdom
536660,22960,JAM MAKING SET WITH JARS,28,2024-12-21 22:23,4.26,17009.0,EIRE
536611,21485,RETROSPOT HEART HOT WATER BOTTLE,29,2024-08-25 11:34,3.79,15492.0,United Kingdom
538274,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-07-17 20:33,8.99,14892.0,Australia
537962,22728,ALARM CLOCK BAKELIKE PINK,19,11/01/24 13:42,24.32,16184.0,United Kingdom
537059,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,08/29/24 14:48,16.39,17505.0,EIRE
C537196,22728,ALARM CLOCK BAKELIKE PINK,-32,2024-04-08 12:14,22.56,12607.0,United Kingdom
537116,22728,ALARM CLOCK BAKELIKE PINK,28,2024-05-06 13:50,£3.99,15420.0,United Kingdom
537894,71053,WHITE METAL LANTERN,5,2024-06-30 02:17,21.76,15928.0,United Kingdom
538907,21485,RETROSPOT HEART HOT WATER BOTTLE,27,2024-10-28 15:55,11.0,15643.0,EIRE
538123,22086,PAPER CHAIN KIT 50'S CHRISTMAS,26,2024-05-23 11:10,5.03,16688.0,United Kingdom
537050,22900,SET 2 TEA TOWELS I LOVE LONDON,42,2024-02-25 00:29,£5.16,17783.0,United Kingdom
537955,84406B,CREAM CUPID HEARTS COAT HANGER,27,2024-06-27 01:12,3.64,13072.0,United Kingdom
538222,84991,60 TEATIME FAIRY CAKE CASES,5,2024-12-24 04:55,16.21,15681.0,United Kingdom
538268,21731,RED TOADSTOOL LED NIGHT LIGHT,35,2024-08-01 14:27,16.01,15078.0,United Kingdom
538206,22727,ALARM CLOCK BAKELIKE RED,37,12/21/24 22:20,23.58,13105.0,United Kingdom
537850,22469,HEART OF WICKER SMALL,26,2024-04-26 21:46,1.64,18161.0,United Kingdom
536366,22960,JAM MAKING SET WITH JARS,1,2024-09-16 21:15,14.34,12695.0,United Kingdom
537887,84991,60 TEATIME FAIRY CAKE CASES,41,2024-10-21 11:40,20.83,15245.0,United Kingdom
536988,21931,JUMBO STORAGE BAG SUKI,47,2024-06-28 03:51,9.78,16586.0,United Kingdom
537354,22632,HAND WARMER UNION JACK,42,08/17/24 13:26,15.18,14557.0,United Kingdom
536836,22960,JAM MAKING SET WITH JARS,27,07/08/24 17:30,14.31,,United Kingdom
538817,22960,JAM MAKING SET WITH JARS,38,05/17/24 13:38,23.15,16942.0,United Kingdom
538228,22469,HEART OF WICKER SMALL,25,2024-03-16 10:12,1.11,12850.0,United Kingdom
537919,21731,RED TOADSTOOL LED NIGHT LIGHT,45,2024-06-04 11:45,12.38,12886.0,Switzerland
536506,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2024-03-23 04:50,14.4,16701.0,United Kingdom
538776,22469,HEART OF WICKER SMALL,19,10/13/24 09:36,7.26,14338.0,United Kingdom
538787,22960,JAM MAKING SET WITH JARS,28,2024-09-01 09:57,20.69,13123.0,United Kingdom
538025,22138,BAKING SET 9 PIECE RETROSPOT,35,2024-06-13 07:38,4.78,13312.0,EIRE
538412,22745,POPPY'S PLAYHOUSE BEDROOM,20,2024-11-19 03:25,15.63,15195.0,United Kingdom
536378,22960,JAM MAKING SET WITH JARS,47,2024-07-13 18:14,9.24,15008.0,Germany
537178,21731,RED TOADSTOOL LED NIGHT LIGHT,25,2024-10-08 19:43,£23.36,18109.0,United Kingdom
538893,21485,RETROSPOT HEART HOT WATER BOTTLE,35,2024-06-01 14:07,5.52,15607.0,Netherlands
537967,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-09-20 22:14,20.58,17243.0,United Kingdom
536561,22469,HEART OF WICKER SMALL,37,09/07/24 10:28,£8.69,13949.0,United Kingdom
537258,22960,JAM MAKING SET WITH JARS,26,03/07/24 07:21,23.34,14460.0,United Kingdom
536978,22728,ALARM CLOCK BAKELIKE PINK,3,2024-09-05 00:40,2.89,14863.0,United Kingdom
537891,22632,HAND WARMER UNION JACK,19,2024-03-27 12:15,15.23,17581.0,United Kingdom
537983,22745,POPPY'S PLAYHOUSE BEDROOM,22,2024-06-04 22:07,10.86,14885.0,United Kingdom
538444,22386,JUMBO BAG PINK POLKADOT,15,2024-09-08 12:44,22.87,16518.0,United Kingdom
538176,21931,JUMBO STORAGE BAG SUKI,14,2024-08-07 18:58,£9.08,17018.0,United Kingdom
537033,22632,HAND WARMER UNION JACK,25,2024-06-20 07:48,8.91,13157.0,United Kingdom
537038,22900,SET 2 TEA TOWELS I LOVE LONDON,38,2024-11-26 21:35,6.68,12847.0,EIRE
538659,21731,RED TOADSTOOL LED NIGHT LIGHT,21,2024-04-03 10:46,3.83,15968.0,United Kingdom
538682,22632,HAND WARMER UNION JACK,5,2024-09-07 17:56,£16.84,12735.0,Germany
538483,22386,JUMBO BAG PINK POLKADOT,15,2024-07-05 02:34,11.54,12994.0,Australia
537959,22138,BAKING SET 9 PIECE RETROSPOT,13,2024-03-27 05:20,9.37,16348.0,United Kingdom
538213,84991,60 TEATIME FAIRY CAKE CASES,9,2024-10-19 11:15,£2.53,14634.0,Germany
538883,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-12-19 22:20,3.59,14896.0,United Kingdom
536713,21485,RETROSPOT HEART HOT WATER BOTTLE,11,2024-08-06 11:13,11.08,13098.0,United Kingdom
536919,22138,BAKING SET 9 PIECE RETROSPOT,8,2024-12-12 21:03,£16.1,16370.0,United Kingdom
537392,21931,JUMBO STORAGE BAG SUKI,34,2024-01-22 03:58,£13.24,12846.0,United Kingdom
538611,22197,POPCORN HOLDER,12,2024-11-16 00:59,£9.65,13507.0,United Kingdom
538292,22632,HAND WARMER UNION JACK,8,2024-01-27 12:45,£5.69,18219.0,United Kingdom
538930,22138,BAKING SET 9 PIECE RETROSPOT,7,2024-06-08 08:46,£6.59,17526.0,United Kingdom
537650,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2024-01-25 11:44,£18.73,15889.0,United Kingdom
538881,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-08-03 01:22,6.08,16435.0,United Kingdom
538459,22469,HEART OF WICKER SMALL,10,2024-05-04 17:19,0.71,17104.0,United Kingdom
537664,22745,POPPY'S PLAYHOUSE BEDROOM,27,2024-11-08 00:45,17.01,14904.0,United Kingdom
538767,22900,SET 2 TEA TOWELS I LOVE LONDON,25,2024-04-08 18:32,23.18,12422.0,United Kingdom
537517,22469,HEART OF WICKER SMALL,31,2024-07-26 13:54,14.54,16971.0,United Kingdom
537275,84991,60 TEATIME FAIRY CAKE CASES,6,2024-12-26 21:43,19.99,14924.0,United Kingdom
537446,22138,BAKING SET 9 PIECE RETROSPOT,39,2024-09-12 01:37,£15.19,12772.0,United Kingdom
537737,21931,JUMBO STORAGE BAG SUKI,35,2024-07-20 16:00,16.9,14090.0,United Kingdom
537358,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2024-08-08 23:08,19.7,17990.0,United Kingdom
538134,22900,SET 2 TEA TOWELS I LOVE LONDON,17,07/06/24 01:08,15.19,15696.0,United Kingdom
538864,85123A,WHITE HANGING HEART T-LIGHT HOLDER,39,2024-03-07 07:05,£1.19,15461.0,United Kingdom
537028,71053,WHITE METAL LANTERN,24,2024-10-17 15:35,16.52,17810.0,United Kingdom
538081,71053,WHITE METAL LANTERN,13,2024-05-22 03:25,10.87,16141.0,United Kingdom
538025,22086,PAPER CHAIN KIT 50'S CHRISTMAS,18,2024-06-13 07:38,4.59,13312.0,United Kingdom
536800,22086,PAPER CHAIN KIT 50'S CHRISTMAS,28,07/19/24 21:39,4.89,18211.0,France
539006,71053,WHITE METAL LANTERN,17,2024-12-28 05:28,2.55,14065.0,United Kingdom
538318,22728,ALARM CLOCK BAKELIKE PINK,18,2024-04-01 09:55,2.99,13726.0,United Kingdom
538297,22386,JUMBO BAG PINK POLKADOT,26,2024-01-04 00:38,6.39,17098.0,United Kingdom
538864,85123A,WHITE HANGING HEART T-LIGHT HOLDER,47,2024-03-07 07:05,20.12,15461.0,United Kingdom
536664,22632,HAND WARMER UNION JACK,38,2024-08-11 03:30,16.84,16013.0,United Kingdom
538338,84879,ASSORTED COLOUR BIRD ORNAMENT,25,2024-10-13 07:17,1.49,17074.0,United Kingdom
538947,71053,WHITE METAL LANTERN,24,2024-07-08 05:32,16.97,15160.0,United Kingdom
538671,71053,WHITE METAL LANTERN,4,2024-07-13 14:04,7.29,18133.0,United Kingdom
537783,21485,RETROSPOT HEART HOT WATER BOTTLE,17,2024-08-05 01:57,13.81,12937.0,United Kingdom
537012,21931,JUMBO STORAGE BAG SUKI,23,2024-11-04 19:48,13.2,15842.0,United Kingdom
538842,84406B,CREAM CUPID HEARTS COAT HANGER,35,2024-12-21 23:20,6.14,14374.0,United Kingdom
537330,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2024-08-24 13:22,21.43,12382.0,Portugal
536841,21731,RED TOADSTOOL LED NIGHT LIGHT,26,2024-07-01 19:56,£2.1,15177.0,United Kingdom
536433,71053,WHITE METAL LANTERN,6,2024-03-11 20:06,2.83,17839.0,United Kingdom
537978,84991,60 TEATIME FAIRY CAKE CASES,19,2024-05-27 01:44,£21.95,17782.0,United Kingdom
538546,22386,JUMBO BAG PINK POLKADOT,37,03/27/24 00:48,20.5,12743.0,United Kingdom
538279,85123A,WHITE HANGING HEART T-LIGHT HOLDER,38,2024-09-01 10:48,2.52,,Germany
538939,22960,JAM MAKING SET WITH JARS,45,2024-09-06 01:56,13.56,16333.0,United Kingdom
